"ID"	"State"	"InitialState"
"HKB0049_3000_N"	"S05"	"IS06"
"HKB0050_3000_N"	"S05"	"IS06"
"HKB0052_3004_N"	"S05"	"IS06"
"HKB0064_3000_N"	"S05"	"IS06"
"HKB0067_3000_N"	"S05"	"IS06"
"HKB0074_3003_N"	"S05"	"IS06"
"HKB0094_3000_N"	"S05"	"IS06"
"HKB0096_3000_N"	"S05"	"IS06"
"HKB0097_3004_N"	"S05"	"IS06"
"HKB0098_3000_N"	"S05"	"IS06"
"HKB0102_3000_N"	"S05"	"IS06"
"HKB0106_3000_N"	"S05"	"IS06"
"HKB0109_3000_N"	"S05"	"IS06"
"HKB0115_3000_N"	"S05"	"IS06"
"HKB0121_3000_N"	"S05"	"IS06"
"HKB0122_3002_N"	"S05"	"IS06"
"HKB0123_3000_N"	"S05"	"IS06"
"HKB0124_3000_N"	"S05"	"IS06"
"HKB0129_3002_N"	"S05"	"IS06"
"HKB0132_3000_N"	"S05"	"IS06"
"HKB0133_3000_N"	"S05"	"IS06"
"HKB0143_3000_N"	"S05"	"IS06"
"HKB0150_3000_N"	"S05"	"IS06"
"HKB0155_3003_N"	"S05"	"IS06"
"HKB0157_3000_N"	"S05"	"IS06"
"HKB0158_3000_N"	"S05"	"IS06"
"HKB0159_3000_N"	"S05"	"IS06"
"HKB0160_3001_N"	"S05"	"IS06"
"HKB0161_3000_N"	"S05"	"IS06"
"HKB0162_3000_N"	"S05"	"IS06"
"HKB0167_3000_N"	"S05"	"IS06"
"HKB0179_3000_N"	"S05"	"IS06"
"HKB0186_3002_N"	"S05"	"IS06"
"HKB0196_3000_N"	"S05"	"IS06"
"HKB0198_3000_N"	"S05"	"IS06"
"HKB0207_3000_N"	"S05"	"IS06"
"HKB0210_3000_N"	"S05"	"IS06"
"HKB0211_3000_N"	"S05"	"IS06"
"HKB0214_3000_N"	"S05"	"IS06"
"HKB0219_3000_N"	"S05"	"IS06"
"HKB0221_3000_N"	"S05"	"IS06"
"HKB0222_3000_N"	"S05"	"IS06"
"HKB0226_3000_N"	"S05"	"IS06"
"HKB0227_3000_N"	"S05"	"IS06"
"HKB0571_3000_N"	"S05"	"IS06"
"HKB0574_3000_N"	"S05"	"IS06"
"HKB0577_3000_N"	"S05"	"IS06"
"HKB0583_3000_N"	"S05"	"IS06"
"HKB0597_3000_N"	"S05"	"IS06"
"HKB0618_3000_N"	"S05"	"IS06"
"HKB0636_3000_N"	"S05"	"IS06"
"HKB0657_3000_N"	"S05"	"IS06"
"HKB0663_3000_N"	"S05"	"IS06"
"HKB0666_3000_N"	"S05"	"IS06"
"HKB0672_3000_N"	"S05"	"IS06"
"HKB0710_3001_N"	"S05"	"IS06"
"HKB0718_3001_N"	"S05"	"IS06"
"HKB0719_3001_N"	"S05"	"IS06"
"HKB0722_3001_N"	"S05"	"IS06"
"HKB0744_3001_N"	"S05"	"IS06"
"HKB0748_3001_N"	"S05"	"IS06"
"HKB0751_3001_N"	"S05"	"IS06"
"HKB0023_3006_T"	"S06"	"IS03"
"HKB0038_3006_T"	"S06"	"IS03"
"HKB0049_3006_T"	"S06"	"IS03"
"HKB0086_3006_T"	"S06"	"IS03"
"HKB0101_3000_T"	"S06"	"IS03"
"HKB0158_3006_T"	"S06"	"IS03"
"HKB0161_3001_T"	"S06"	"IS03"
"HKB0191_3001_T"	"S06"	"IS03"
"HKB0208_3006_T"	"S06"	"IS03"
"HKB0209_3004_T"	"S06"	"IS03"
"HKB0665_3000_T"	"S06"	"IS03"
"HKB0701_3000_T"	"S06"	"IS03"
"HKB0737_3000_T"	"S06"	"IS03"
"HKB0004_3006_T"	"S07"	"IS01"
"HKB0005_3001_T"	"S07"	"IS01"
"HKB0019_3006_T"	"S07"	"IS01"
"HKB0036_3006_T"	"S07"	"IS01"
"HKB0056_3002_T"	"S07"	"IS01"
"HKB0065_3006_T"	"S07"	"IS01"
"HKB0084_3000_T"	"S07"	"IS01"
"HKB0125_3006_T"	"S07"	"IS01"
"HKB0134_3006_T"	"S07"	"IS01"
"HKB0157_3006_T"	"S07"	"IS01"
"HKB0210_3006_T"	"S07"	"IS01"
"HKB0211_3002_T"	"S07"	"IS01"
"HKB0644_3000_T"	"S07"	"IS01"
"HKB0659_3000_T"	"S07"	"IS01"
"HKB0677_3000_T"	"S07"	"IS01"
"HKB0159_3006_T"	"S08"	"IS04"
"HKB0179_3006_T"	"S08"	"IS04"
"HKB0182_3006_T"	"S08"	"IS04"
"HKB0196_3006_T"	"S08"	"IS04"
"HKB0558_3000_T"	"S08"	"IS04"
"HKB0599_3000_T"	"S08"	"IS04"
"HKB0638_3000_T"	"S08"	"IS04"
"HKB0748_3000_T"	"S08"	"IS04"
"HKB0088_3000_T"	"S09"	"IS09"
"HKB0079_3000_N"	"S09"	"IS09"
"HKB0164_3000_N"	"S09"	"IS09"
