"ID"	"State"	"InitialState"
"BC_HKB0772_1460_T"	"S02"	"IS01"
"BC_HKB0199_1263_T"	"S02"	"IS01"
"BC_HKB0738_1475_T"	"S02"	"IS01"
"BC_HKB0761_1499_T"	"S02"	"IS01"
"BC_HKB0890_1550_T"	"S02"	"IS01"
"BC_HKB0899_M1605_T"	"S02"	"IS01"
"HKB0008_3006_T"	"S02"	"IS01"
"HKB0049_3006_T"	"S02"	"IS01"
"HKB0052_3000_T"	"S02"	"IS01"
"HKB0054_3000_T"	"S02"	"IS01"
"HKB0070_3002_T"	"S02"	"IS01"
"HKB0074_3000_T"	"S02"	"IS01"
"HKB0086_3006_T"	"S02"	"IS01"
"HKB0089_3001_T"	"S02"	"IS01"
"HKB0115_3006_T"	"S02"	"IS01"
"HKB0120_3000_T"	"S02"	"IS01"
"HKB0124_3003_T"	"S02"	"IS01"
"HKB0127_3006_T"	"S02"	"IS01"
"HKB0129_3000_T"	"S02"	"IS01"
"HKB0141_3006_T"	"S02"	"IS01"
"HKB0155_3000_T"	"S02"	"IS01"
"HKB0158_3006_T"	"S02"	"IS01"
"HKB0160_3000_T"	"S02"	"IS01"
"HKB0168_3006_T"	"S02"	"IS01"
"HKB0186_3000_T"	"S02"	"IS01"
"HKB0211_3002_T"	"S02"	"IS01"
"HKB0214_3006_T"	"S02"	"IS01"
"HKB0220_3000_T"	"S02"	"IS01"
"HKB0230_3006_T"	"S02"	"IS01"
"HKB0552_3000_T"	"S02"	"IS01"
"HKB0564_3000_T"	"S02"	"IS01"
"HKB0573_3000_T"	"S02"	"IS01"
"HKB0579_3000_T"	"S02"	"IS01"
"HKB0644_3000_T"	"S02"	"IS01"
"HKB0656_3000_T"	"S02"	"IS01"
"HKB0674_3000_T"	"S02"	"IS01"
"HKB0719_3002_T"	"S02"	"IS01"
"BC_HKB0022_649_T"	"S03"	"IS02"
"BC_HKB0729_1445_T"	"S03"	"IS02"
"BC_HKB0187_1214_T"	"S03"	"IS02"
"HKB0016_3006_T"	"S03"	"IS02"
"HKB0023_3006_T"	"S03"	"IS02"
"HKB0031_3001_T"	"S03"	"IS02"
"HKB0033_3006_T"	"S03"	"IS02"
"HKB0038_3006_T"	"S03"	"IS02"
"HKB0064_3004_T"	"S03"	"IS02"
"HKB0067_3006_T"	"S03"	"IS02"
"HKB0078_3000_T"	"S03"	"IS02"
"HKB0084_3000_T"	"S03"	"IS02"
"HKB0088_3000_T"	"S03"	"IS02"
"HKB0091_3001_T"	"S03"	"IS02"
"HKB0098_3005_T"	"S03"	"IS02"
"HKB0101_3000_T"	"S03"	"IS02"
"HKB0102_3006_T"	"S03"	"IS02"
"HKB0123_3006_T"	"S03"	"IS02"
"HKB0137_3002_T"	"S03"	"IS02"
"HKB0143_3006_T"	"S03"	"IS02"
"HKB0159_3006_T"	"S03"	"IS02"
"HKB0164_3006_T"	"S03"	"IS02"
"HKB0167_3006_T"	"S03"	"IS02"
"HKB0179_3006_T"	"S03"	"IS02"
"HKB0191_3001_T"	"S03"	"IS02"
"HKB0194_3006_T"	"S03"	"IS02"
"HKB0196_3006_T"	"S03"	"IS02"
"HKB0207_3001_T"	"S03"	"IS02"
"HKB0208_3006_T"	"S03"	"IS02"
"HKB0209_3004_T"	"S03"	"IS02"
"HKB0219_3001_T"	"S03"	"IS02"
"HKB0221_3001_T"	"S03"	"IS02"
"HKB0226_3001_T"	"S03"	"IS02"
"HKB0558_3000_T"	"S03"	"IS02"
"HKB0576_3000_T"	"S03"	"IS02"
"HKB0599_3000_T"	"S03"	"IS02"
"HKB0605_3000_T"	"S03"	"IS02"
"HKB0638_3000_T"	"S03"	"IS02"
"HKB0653_3000_T"	"S03"	"IS02"
"HKB0665_3000_T"	"S03"	"IS02"
"HKB0698_3000_T"	"S03"	"IS02"
"HKB0701_3000_T"	"S03"	"IS02"
"HKB0718_3000_T"	"S03"	"IS02"
"HKB0722_3002_T"	"S03"	"IS02"
"HKB0726_3000_T"	"S03"	"IS02"
"HKB0734_3000_T"	"S03"	"IS02"
"HKB0736_3000_T"	"S03"	"IS02"
"HKB0737_3000_T"	"S03"	"IS02"
"HKB0744_3000_T"	"S03"	"IS02"
"HKB0751_3000_T"	"S03"	"IS02"
"HKB0752_3000_T"	"S03"	"IS02"
