"ID"	"State"	"InitialState"
"HKB0214_3000_N"	"S05"	"IS08"
"HKB0219_3000_N"	"S05"	"IS08"
"HKB0220_3003_N"	"S05"	"IS08"
"HKB0221_3000_N"	"S05"	"IS08"
"HKB0222_3000_N"	"S05"	"IS08"
"HKB0225_3000_N"	"S05"	"IS08"
"HKB0226_3000_N"	"S05"	"IS08"
"HKB0227_3000_N"	"S05"	"IS08"
"HKB0538_3000_N"	"S05"	"IS08"
"HKB0562_3000_N"	"S05"	"IS08"
"HKB0571_3000_N"	"S05"	"IS08"
"HKB0574_3000_N"	"S05"	"IS08"
"HKB0577_3000_N"	"S05"	"IS08"
"HKB0583_3000_N"	"S05"	"IS08"
"HKB0597_3000_N"	"S05"	"IS08"
"HKB0618_3000_N"	"S05"	"IS08"
"HKB0636_3000_N"	"S05"	"IS08"
"HKB0648_3000_N"	"S05"	"IS08"
"HKB0651_3000_N"	"S05"	"IS08"
"HKB0657_3000_N"	"S05"	"IS08"
"HKB0663_3000_N"	"S05"	"IS08"
"HKB0666_3000_N"	"S05"	"IS08"
"HKB0672_3000_N"	"S05"	"IS08"
"HKB0710_3001_N"	"S05"	"IS08"
"HKB0718_3001_N"	"S05"	"IS08"
"HKB0719_3001_N"	"S05"	"IS08"
"HKB0722_3001_N"	"S05"	"IS08"
"HKB0744_3001_N"	"S05"	"IS08"
"HKB0748_3001_N"	"S05"	"IS08"
"HKB0751_3001_N"	"S05"	"IS08"
"HKB0752_3001_N"	"S05"	"IS08"
"HKB0016_3006_T"	"S06"	"IS13"
"HKB0089_3001_T"	"S06"	"IS13"
"HKB0092_3000_T"	"S06"	"IS13"
"HKB0143_3006_T"	"S06"	"IS13"
"HKB0158_3006_T"	"S06"	"IS13"
"HKB0162_3006_T"	"S06"	"IS13"
"HKB0164_3006_T"	"S06"	"IS13"
"HKB0182_3006_T"	"S06"	"IS13"
"HKB0540_3000_T"	"S06"	"IS13"
"HKB0599_3000_T"	"S06"	"IS13"
"HKB0668_3000_T"	"S06"	"IS13"
"HKB0692_3000_T"	"S06"	"IS13"
