"ID"	"State"	"InitialState"
"HKB0157_3006_T"	"S02"	"IS09"
"HKB0159_3006_T"	"S02"	"IS09"
"HKB0161_3001_T"	"S02"	"IS09"
"HKB0211_3002_T"	"S02"	"IS09"
"HKB0629_3000_T"	"S02"	"IS09"
"HKB0638_3000_T"	"S02"	"IS09"
"BC_HKB0555_1321_T"	"S03"	"IS08"
"BC_HKB2118_1689_T"	"S03"	"IS08"
"BC_HKB2123_1695_T"	"S03"	"IS08"
"BC_HKB0022_649_T"	"S03"	"IS08"
"BC_HKB0834_1553_T"	"S03"	"IS08"
"BC_HKB2106_1619_T"	"S03"	"IS08"
"BC_HKB0112_933_T"	"S03"	"IS08"
"BC_HKB2114_1660_T"	"S03"	"IS08"
"BC_HKB0873_1549_T"	"S03"	"IS08"
"BC_HKB0906_1627_T"	"S03"	"IS08"
"BC_HKB0728_1447_T"	"S03"	"IS08"
"BC_HKB0833_1552_T"	"S03"	"IS08"
"HKB0036_3006_T"	"S03"	"IS08"
"HKB0092_3000_T"	"S03"	"IS08"
"HKB0106_3006_T"	"S03"	"IS08"
"HKB0132_3006_T"	"S03"	"IS08"
"BC_HKB2128_1735_T"	"S04"	"IS03"
"BC_HKB1372_1697_T"	"S04"	"IS03"
"BC_HKB0632_1381_T"	"S04"	"IS03"
"BC_HKB0895_1582_T"	"S04"	"IS03"
"HKB0023_3006_T"	"S04"	"IS03"
"HKB0656_3000_T"	"S04"	"IS03"
"BC_HKB0056_809_T"	"S05"	"IS05"
"HKB0210_3006_T"	"S05"	"IS05"
"BC_HKB0668_1298_T"	"S06"	"IS01"
"BC_HKB0567_M1337_T"	"S06"	"IS01"
"BC_HKB0729_1445_T"	"S06"	"IS01"
"BC_HKB0896_1590_T"	"S06"	"IS01"
"BC_HKB1383_1724_T"	"S06"	"IS01"
"BC_HKB0757_1496_T"	"S06"	"IS01"
"BC_HKB0763_1511_T"	"S06"	"IS01"
"BC_HKB2125_1717_T"	"S06"	"IS01"
"BC_HKB0199_1263_T"	"S06"	"IS01"
"BC_HKB0582_1333_T"	"S06"	"IS01"
"BC_HKB0738_1475_T"	"S06"	"IS01"
"BC_HKB0761_1499_T"	"S06"	"IS01"
"BC_HKB2127_1726_T"	"S06"	"IS01"
"HKB0052_3000_T"	"S06"	"IS01"
"HKB0064_3004_T"	"S06"	"IS01"
"HKB0097_3000_T"	"S06"	"IS01"
"HKB0102_3006_T"	"S06"	"IS01"
"HKB0158_3006_T"	"S06"	"IS01"
"HKB0160_3000_T"	"S06"	"IS01"
"HKB0164_3006_T"	"S06"	"IS01"
"HKB0168_3006_T"	"S06"	"IS01"
"HKB0552_3000_T"	"S06"	"IS01"
"HKB0564_3000_T"	"S06"	"IS01"
"HKB0626_3000_T"	"S06"	"IS01"
"HKB0719_3002_T"	"S06"	"IS01"
"HKB0737_3000_T"	"S06"	"IS01"
"BC_HKB2112_1636_T"	"S07"	"IS04"
"BC_HKB0830_1541_T"	"S07"	"IS04"
"BC_HKB0741_1471_T"	"S07"	"IS04"
"BC_HKB2109_1628_T"	"S07"	"IS04"
"BC_HKB2107_1620_T"	"S07"	"IS04"
"BC_HKB1366_1663_T"	"S07"	"IS04"
