"ID"	"State"	"InitialState"
"HKB0016_3006_T"	"S03"	"IS06"
"HKB0023_3006_T"	"S03"	"IS06"
"HKB0031_3001_T"	"S03"	"IS06"
"HKB0035_3006_T"	"S03"	"IS06"
"HKB0038_3006_T"	"S03"	"IS06"
"HKB0040_3002_T"	"S03"	"IS06"
"HKB0044_3006_T"	"S03"	"IS06"
"HKB0050_3005_T"	"S03"	"IS06"
"HKB0056_3002_T"	"S03"	"IS06"
"HKB0067_3006_T"	"S03"	"IS06"
"HKB0069_3000_T"	"S03"	"IS06"
"HKB0070_3002_T"	"S03"	"IS06"
"HKB0078_3000_T"	"S03"	"IS06"
"HKB0080_3006_T"	"S03"	"IS06"
"HKB0082_3006_T"	"S03"	"IS06"
"HKB0084_3000_T"	"S03"	"IS06"
"HKB0086_3006_T"	"S03"	"IS06"
"HKB0088_3000_T"	"S03"	"IS06"
"HKB0089_3001_T"	"S03"	"IS06"
"HKB0092_3000_T"	"S03"	"IS06"
"HKB0094_3006_T"	"S03"	"IS06"
"HKB0096_3001_T"	"S03"	"IS06"
"HKB0098_3005_T"	"S03"	"IS06"
"HKB0101_3000_T"	"S03"	"IS06"
"HKB0106_3006_T"	"S03"	"IS06"
"HKB0108_3000_T"	"S03"	"IS06"
"HKB0109_3006_T"	"S03"	"IS06"
"HKB0115_3006_T"	"S03"	"IS06"
"HKB0123_3006_T"	"S03"	"IS06"
"HKB0125_3006_T"	"S03"	"IS06"
"HKB0137_3002_T"	"S03"	"IS06"
"HKB0141_3006_T"	"S03"	"IS06"
"HKB0159_3006_T"	"S03"	"IS06"
"HKB0164_3006_T"	"S03"	"IS06"
"HKB0167_3006_T"	"S03"	"IS06"
"HKB0168_3006_T"	"S03"	"IS06"
"HKB0179_3006_T"	"S03"	"IS06"
"HKB0182_3006_T"	"S03"	"IS06"
"HKB0191_3001_T"	"S03"	"IS06"
"HKB0194_3006_T"	"S03"	"IS06"
"HKB0196_3006_T"	"S03"	"IS06"
"HKB0208_3006_T"	"S03"	"IS06"
"HKB0209_3004_T"	"S03"	"IS06"
"HKB0214_3006_T"	"S03"	"IS06"
"HKB0217_3005_T"	"S03"	"IS06"
"HKB0219_3001_T"	"S03"	"IS06"
"HKB0221_3001_T"	"S03"	"IS06"
"HKB0222_3006_T"	"S03"	"IS06"
"HKB0225_3001_T"	"S03"	"IS06"
"HKB0226_3001_T"	"S03"	"IS06"
"HKB0227_3006_T"	"S03"	"IS06"
"HKB0228_3002_T"	"S03"	"IS06"
"HKB0230_3006_T"	"S03"	"IS06"
"HKB0232_3000_T"	"S03"	"IS06"
"HKB0558_3000_T"	"S03"	"IS06"
"HKB0564_3000_T"	"S03"	"IS06"
"HKB0576_3000_T"	"S03"	"IS06"
"HKB0585_3000_T"	"S03"	"IS06"
"HKB0599_3000_T"	"S03"	"IS06"
"HKB0605_3000_T"	"S03"	"IS06"
"HKB0620_3000_T"	"S03"	"IS06"
"HKB0629_3000_T"	"S03"	"IS06"
"HKB0638_3000_T"	"S03"	"IS06"
"HKB0650_3000_T"	"S03"	"IS06"
"HKB0653_3000_T"	"S03"	"IS06"
"HKB0656_3000_T"	"S03"	"IS06"
"HKB0665_3000_T"	"S03"	"IS06"
"HKB0668_3000_T"	"S03"	"IS06"
"HKB0674_3000_T"	"S03"	"IS06"
"HKB0692_3000_T"	"S03"	"IS06"
"HKB0698_3000_T"	"S03"	"IS06"
"HKB0701_3000_T"	"S03"	"IS06"
"HKB0713_3000_T"	"S03"	"IS06"
"HKB0718_3000_T"	"S03"	"IS06"
"HKB0721_3000_T"	"S03"	"IS06"
"HKB0722_3002_T"	"S03"	"IS06"
"HKB0726_3000_T"	"S03"	"IS06"
"HKB0734_3000_T"	"S03"	"IS06"
"HKB0736_3000_T"	"S03"	"IS06"
"HKB0737_3000_T"	"S03"	"IS06"
"HKB0744_3000_T"	"S03"	"IS06"
"HKB0748_3000_T"	"S03"	"IS06"
"HKB0750_3000_T"	"S03"	"IS06"
"HKB0752_3000_T"	"S03"	"IS06"
